"No.","Time","Source","Destination","Protocol","Length","Info"
"4476","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2288451 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4477","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2289863 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4478","26.360364","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"4479","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2292687 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4480","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2294099 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4481","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2295511 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4482","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2296923 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4483","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2298335 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4484","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2299747 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4485","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2301159 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4486","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2302571 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4487","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2303983 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4488","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2305395 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4489","26.360364","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"4490","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=2308219 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4491","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2309631 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4492","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2311043 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4493","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2312455 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4494","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2313867 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4495","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2315279 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4496","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2316691 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4497","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2318103 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4498","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2319515 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4499","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2320927 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4500","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2322339 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4501","26.360364","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"4502","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2325163 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4503","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2326575 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4504","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2327987 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4505","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=2329399 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4506","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2330811 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4507","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2332223 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4508","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2333635 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4509","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2335047 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4510","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2336459 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4511","26.360364","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2337871 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4512","26.362007","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=21036 Ack=2330811 Win=1050368 Len=0"
"4513","26.362227","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=21036 Ack=2339283 Win=1050368 Len=0"
"4514","26.367867","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"4515","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2340695 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4516","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2342107 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4517","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2343519 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4518","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2344931 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4519","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2346343 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4520","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2347755 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4521","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2349167 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4522","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=2350579 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4523","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2351991 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4524","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2353403 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4525","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2354815 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4526","26.367867","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"4527","26.367867","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2357639 Ack=21036 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4528","26.367867","142.250.184.238","192.168.68.54","TLSv1.3","194","Application Data, Application Data"
"4529","26.367867","216.58.206.54","192.168.68.54","TCP","54","443  >  55936 [ACK] Seq=7006 Ack=2923 Win=74240 Len=0"
"4530","26.368508","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=21036 Ack=2359191 Win=1050368 Len=0"
"4531","26.368645","192.168.68.54","142.250.184.238","TLSv1.3","93","Application Data"
"4532","26.379004","192.168.68.54","20.250.77.142","TCP","55","55878  >  443 [ACK] Seq=1 Ack=1 Win=1020 Len=1 [TCP segment of a reassembled PDU]"
"4533","26.408459","192.168.68.54","34.158.0.131","TCP","65","52271  >  4070 [PSH, ACK] Seq=1 Ack=1 Win=1026 Len=11"
"4534","26.413767","20.250.77.142","192.168.68.54","TCP","66","443  >  55878 [ACK] Seq=1 Ack=2 Win=251 Len=0 SLE=1 SRE=2"
"4535","26.418778","142.250.184.238","192.168.68.54","TCP","54","443  >  55934 [ACK] Seq=2359191 Ack=21075 Win=125184 Len=0"
"4536","26.423391","192.168.68.54","66.102.1.188","TCP","55","55879  >  5228 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"4537","26.444980","192.168.68.54","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"4538","26.449136","fe80::ceb9:5c7a:c6fb:e0eb","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"4539","26.469101","34.158.0.131","192.168.68.54","TCP","65","4070  >  52271 [PSH, ACK] Seq=1 Ack=12 Win=16 Len=11"
"4540","26.479360","66.102.1.188","192.168.68.54","TCP","66","5228  >  55879 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"4541","26.517991","192.168.68.54","34.158.0.131","TCP","54","52271  >  4070 [ACK] Seq=12 Ack=12 Win=1026 Len=0"
"4542","26.542537","162.159.133.234","192.168.68.54","TLSv1.2","218","Application Data"
"4543","26.557476","192.168.68.52","224.0.0.251","MDNS","218","Standard query response 0x0000 PTR SpZc-0E5D1D._spotify-connect._tcp.local TXT, cache flush A, cache flush 192.168.68.52 SRV, cache flush 0 0 41800 PS5-0E5D1D.local NSEC, cache flush SpZc-0E5D1D._spotify-connect._tcp.local NSEC, cache flush PS5-0E5D1D.local"
"4544","26.584620","192.168.68.54","162.159.133.234","TCP","54","53363  >  443 [ACK] Seq=55 Ack=1304 Win=1025 Len=0"
"4545","26.893574","192.168.68.54","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"4546","27.071726","192.168.68.50","192.168.68.54","SSDP","380","HTTP/1.1 200 OK "
"4547","27.071726","162.159.133.234","192.168.68.54","TLSv1.2","138","Application Data"
"4548","27.073455","192.168.68.54","192.168.68.50","TCP","66","55940  >  60000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"4549","27.086257","192.168.68.50","192.168.68.54","TCP","66","60000  >  55940 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460 SACK_PERM WS=64"
"4550","27.086705","192.168.68.54","192.168.68.50","TCP","54","55940  >  60000 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4551","27.087898","192.168.68.54","192.168.68.50","HTTP","225","GET /dd.xml HTTP/1.1 "
"4552","27.097985","192.168.68.50","192.168.68.54","TCP","54","60000  >  55940 [ACK] Seq=1 Ack=172 Win=43456 Len=0"
"4553","27.097985","192.168.68.50","192.168.68.54","TCP","147","60000  >  55940 [PSH, ACK] Seq=1 Ack=172 Win=43456 Len=93 [TCP segment of a reassembled PDU]"
"4554","27.104772","192.168.68.54","13.107.21.239","TCP","55","55884  >  443 [ACK] Seq=1 Ack=1 Win=1021 Len=1 [TCP segment of a reassembled PDU]"
"4555","27.119819","192.168.68.54","162.159.133.234","TCP","54","53363  >  443 [ACK] Seq=55 Ack=1388 Win=1024 Len=0"
"4556","27.139530","13.107.21.239","192.168.68.54","TCP","66","443  >  55884 [ACK] Seq=1 Ack=2 Win=16380 Len=0 SLE=1 SRE=2"
"4557","27.149790","192.168.68.54","192.168.68.50","TCP","54","55940  >  60000 [ACK] Seq=172 Ack=94 Win=262656 Len=0"
"4558","27.169630","192.168.68.50","192.168.68.54","TCP","486","60000  >  55940 [PSH, ACK] Seq=94 Ack=172 Win=43456 Len=432 [TCP segment of a reassembled PDU]"
"4559","27.169630","192.168.68.50","192.168.68.54","HTTP/XML","54","HTTP/1.1 200 OK "
"4560","27.169839","192.168.68.54","192.168.68.50","TCP","54","55940  >  60000 [ACK] Seq=172 Ack=527 Win=262144 Len=0"
"4561","27.169959","192.168.68.54","192.168.68.50","TCP","54","55940  >  60000 [FIN, ACK] Seq=172 Ack=527 Win=262144 Len=0"
"4562","27.183942","192.168.68.50","192.168.68.54","TCP","54","60000  >  55940 [ACK] Seq=527 Ack=173 Win=43456 Len=0"
"4563","27.225853","142.250.184.238","192.168.68.54","TLSv1.3","130","Application Data"
"4564","27.241186","192.168.68.54","192.168.68.50","TCP","66","55941  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"4565","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2359267 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4566","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2360679 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4567","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2362091 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4568","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2363503 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4569","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2364915 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4570","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2366327 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4571","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","952","Application Data"
"4572","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","607","Application Data"
"4573","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2369190 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4574","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","1262","Application Data"
"4575","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2371810 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4576","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","1269","Application Data"
"4577","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2374437 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4578","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2375849 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4579","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2377261 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4580","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","466","Application Data"
"4581","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","670","Application Data"
"4582","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2379701 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4583","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","1346","Application Data"
"4584","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2382405 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4585","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","802","Application Data"
"4586","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2384565 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4587","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2385977 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4588","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2387389 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4589","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","385","Application Data"
"4590","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","834","Application Data"
"4591","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2389912 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4592","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","1196","Application Data"
"4593","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2392466 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4594","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","591","Application Data"
"4595","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2394415 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4596","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2395827 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4597","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2397239 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4598","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","1328","Application Data"
"4599","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","369","Application Data"
"4600","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2400240 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4601","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2401652 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4602","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","246","Application Data"
"4603","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2403256 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4604","27.249782","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=2404668 Ack=21075 Win=125184 Len=1412 [TCP segment of a reassembled PDU]"
"4605","27.249782","142.250.184.238","192.168.68.54","TLSv1.3","830","Application Data"
"4606","27.251678","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=21075 Ack=2397239 Win=1050368 Len=0"
"4607","27.252157","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=21075 Ack=2406856 Win=1050368 Len=0"
